@relation 90_dados_treino

@attribute 'Customer ID' numeric
@attribute Recency numeric
@attribute Frequency numeric
@attribute MonetaryValue numeric
@attribute Recency_score {1,2,3,4,5}
@attribute Frequency_score {1,2,3,4,5}
@attribute Monetary_score {1,2,3,4,5}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5}
@attribute ChurnRisk_description {'Muito Baixo Risco', 'Baixo Risco','Médio Risco','Alto Risco','Muito Alto Risco'}

@data
14705,194,1,179,2,1,1,cluster3,'Alto Risco'
12815,143,2,1063.46,3,2,3,cluster4,'Médio Risco'
14816,192,1,271.85,3,1,1,cluster4,'Alto Risco'
16624,76,2,810.57,3,2,3,cluster4,'Médio Risco'
12493,161,2,433.74,3,2,2,cluster4,'Médio Risco'
18232,77,4,592.97,3,3,2,cluster5,'Médio Risco'
18073,109,12,3877.52,3,5,5,cluster2,'Baixo Risco'
14280,192,1,134.04,3,1,1,cluster4,'Alto Risco'
14823,176,3,321.43,3,3,2,cluster5,'Médio Risco'
15897,189,2,222.05,3,2,1,cluster4,'Médio Risco'
15925,189,1,207.15,3,1,1,cluster4,'Alto Risco'
16483,188,1,139.35,3,1,1,cluster4,'Alto Risco'
15163,14,2,304.47,5,2,2,cluster4,'Baixo Risco'
18204,66,3,1993.7,3,3,4,cluster5,'Baixo Risco'
12473,24,5,3938.55,4,4,5,cluster1,'Muito Baixo Risco'
16969,35,3,650.41,4,3,3,cluster5,'Baixo Risco'
13917,45,2,272.04,4,2,1,cluster4,'Médio Risco'
13062,186,1,346.98,3,1,2,cluster4,'Médio Risco'
16484,169,2,404.3,3,2,2,cluster4,'Médio Risco'
14453,185,1,119.93,3,1,1,cluster4,'Alto Risco'
17900,185,2,112.2,3,2,1,cluster4,'Médio Risco'
13437,9,7,3408.06,5,4,5,cluster1,'Muito Baixo Risco'
12517,23,5,2502.84,4,4,4,cluster1,'Muito Baixo Risco'
14500,83,3,356.85,3,3,2,cluster5,'Médio Risco'
13248,120,2,465.68,3,2,2,cluster4,'Médio Risco'
16967,184,1,319.02,3,1,2,cluster4,'Médio Risco'
16659,184,1,39.12,3,1,1,cluster4,'Alto Risco'
16682,52,4,917.14,4,3,3,cluster5,'Baixo Risco'
15453,31,6,1253.09,4,4,4,cluster1,'Muito Baixo Risco'
16963,182,1,110.55,3,1,1,cluster4,'Alto Risco'
13682,182,1,59.5,3,1,1,cluster4,'Alto Risco'
15349,153,2,473.81,3,2,2,cluster4,'Médio Risco'
16849,182,1,124.57,3,1,1,cluster4,'Alto Risco'
12535,87,2,716.35,3,2,3,cluster4,'Médio Risco'
18248,118,2,804.02,3,2,3,cluster4,'Médio Risco'
15386,181,1,394.14,3,1,2,cluster4,'Médio Risco'
17252,112,2,353.86,3,2,2,cluster4,'Médio Risco'
14542,181,1,103.25,3,1,1,cluster4,'Alto Risco'
18072,181,1,247.44,3,1,1,cluster4,'Alto Risco'
17015,24,3,1842.56,4,3,4,cluster5,'Baixo Risco'
17124,180,1,298.89,3,1,2,cluster4,'Médio Risco'
17828,18,4,1820.09,5,3,4,cluster5,'Muito Baixo Risco'
15743,11,4,784.46,5,3,3,cluster5,'Baixo Risco'
14622,180,1,320.58,3,1,2,cluster4,'Médio Risco'
15609,180,1,298.48,3,1,2,cluster4,'Médio Risco'
14561,71,3,1080.76,3,3,3,cluster5,'Médio Risco'
15238,24,3,1071.99,4,3,3,cluster5,'Baixo Risco'
14132,10,10,3270.9,5,5,5,cluster1,'Muito Baixo Risco'
16113,178,1,161.38,3,1,1,cluster4,'Alto Risco'
16107,13,7,3204.16,5,4,5,cluster1,'Muito Baixo Risco'
15679,19,4,781.28,5,3,3,cluster5,'Baixo Risco'
16581,178,1,105.84,3,1,1,cluster4,'Alto Risco'
15267,17,5,1717.36,5,4,4,cluster1,'Muito Baixo Risco'
17234,178,1,149.89,3,1,1,cluster4,'Alto Risco'
15411,21,4,1358.88,4,3,4,cluster5,'Baixo Risco'
14178,4,7,1620.93,5,4,4,cluster1,'Muito Baixo Risco'
15098,177,3,39916.5,3,3,5,cluster5,'Baixo Risco'
17265,134,2,562.9,3,2,2,cluster4,'Médio Risco'
13517,55,3,2128.42,4,3,4,cluster5,'Baixo Risco'
16342,70,4,322.41,3,3,2,cluster5,'Médio Risco'
12732,175,1,236.26,3,1,1,cluster4,'Alto Risco'
15036,67,3,465.55,3,3,2,cluster5,'Médio Risco'
15069,174,1,1109.53,3,1,3,cluster4,'Médio Risco'
14503,2,5,3205.51,5,4,5,cluster1,'Muito Baixo Risco'
13343,173,1,353.43,3,1,2,cluster4,'Médio Risco'
12624,101,2,641.13,3,2,3,cluster4,'Médio Risco'
18165,172,1,302.46,3,1,2,cluster4,'Médio Risco'
16324,124,3,428.68,3,3,2,cluster5,'Médio Risco'
14222,172,1,683.17,3,1,3,cluster4,'Médio Risco'
15585,172,1,455.3,3,1,2,cluster4,'Médio Risco'
16257,172,1,46.95,3,1,1,cluster4,'Alto Risco'
12816,91,2,572.2,3,2,2,cluster4,'Médio Risco'
13826,171,1,189.5,3,1,1,cluster4,'Alto Risco'
13575,19,5,732.07,5,4,3,cluster1,'Muito Baixo Risco'
16852,5,2,144.91,5,2,1,cluster4,'Baixo Risco'
15014,38,2,260.17,4,2,1,cluster4,'Médio Risco'
14765,24,3,254.11,4,3,1,cluster5,'Baixo Risco'
16869,18,4,825.42,5,3,3,cluster5,'Baixo Risco'
15909,169,1,191.94,3,1,1,cluster4,'Alto Risco'
13618,169,1,177.34,3,1,1,cluster4,'Alto Risco'
17879,169,1,178.52,3,1,1,cluster4,'Alto Risco'
17562,9,7,1122.38,5,4,3,cluster1,'Muito Baixo Risco'
15334,152,3,351.67,3,3,2,cluster5,'Médio Risco'
13568,168,1,192.85,3,1,1,cluster4,'Alto Risco'
16744,7,7,1304.76,5,4,4,cluster1,'Muito Baixo Risco'
15700,167,2,696.68,3,2,3,cluster4,'Médio Risco'
17444,143,3,2940.04,3,3,5,cluster5,'Baixo Risco'
15840,54,2,355.56,4,2,2,cluster4,'Baixo Risco'
14808,35,8,2741.17,4,4,4,cluster1,'Muito Baixo Risco'
12904,13,2,509.58,5,2,2,cluster4,'Baixo Risco'
15825,167,1,532.94,3,1,2,cluster4,'Médio Risco'
12432,38,5,5059.32,4,4,5,cluster1,'Muito Baixo Risco'
12830,33,6,6814.64,4,4,5,cluster1,'Muito Baixo Risco'
15507,167,1,492.36,3,1,2,cluster4,'Médio Risco'
12930,73,2,415.8,3,2,2,cluster4,'Médio Risco'
14960,4,2,221.27,5,2,1,cluster4,'Baixo Risco'
12444,16,5,5005.46,5,4,5,cluster1,'Muito Baixo Risco'
15412,166,1,190.53,3,1,1,cluster4,'Alto Risco'
16114,166,1,135.75,3,1,1,cluster4,'Alto Risco'
13420,145,2,159.85,3,2,1,cluster4,'Médio Risco'
17877,166,1,237.61,3,1,1,cluster4,'Alto Risco'
16247,165,1,114.56,3,1,1,cluster4,'Alto Risco'
12919,3,6,1335.19,5,4,4,cluster1,'Muito Baixo Risco'
15130,165,1,330.11,3,1,2,cluster4,'Médio Risco'
12704,3,8,2340.84,5,4,4,cluster1,'Muito Baixo Risco'
17370,68,4,446.18,3,3,2,cluster5,'Médio Risco'
12465,12,2,742.19,5,2,3,cluster4,'Baixo Risco'
12697,24,3,957.59,4,3,3,cluster5,'Baixo Risco'
13791,123,2,1516,3,2,4,cluster4,'Médio Risco'
14795,162,1,131.45,3,1,1,cluster4,'Alto Risco'
12548,161,1,95.2,3,1,1,cluster4,'Alto Risco'
16671,23,3,1692.27,4,3,4,cluster5,'Baixo Risco'
14351,160,1,51,3,1,1,cluster4,'Alto Risco'
17391,159,2,508.8,3,2,2,cluster4,'Médio Risco'
17750,31,8,1684.25,4,4,4,cluster1,'Muito Baixo Risco'
17997,69,8,1970.67,3,4,4,cluster2,'Baixo Risco'
14383,33,3,1247.69,4,3,4,cluster5,'Baixo Risco'
15537,159,1,110.92,3,1,1,cluster4,'Alto Risco'
17837,37,8,1593.38,4,4,4,cluster1,'Muito Baixo Risco'
15578,158,1,127.1,3,1,1,cluster4,'Alto Risco'
16498,156,2,100.97,3,2,1,cluster4,'Médio Risco'
17891,157,1,203.86,3,1,1,cluster4,'Alto Risco'
16866,136,3,207.74,3,3,1,cluster5,'Médio Risco'
13730,131,2,752.6,3,2,3,cluster4,'Médio Risco'
12922,156,1,405.38,3,1,2,cluster4,'Médio Risco'
16009,17,4,992.71,5,3,3,cluster5,'Baixo Risco'
17939,155,1,99.14,3,1,1,cluster4,'Alto Risco'
17312,134,3,644.3,3,3,3,cluster5,'Médio Risco'
17899,154,1,155.8,3,1,1,cluster4,'Alto Risco'
15007,154,1,156.91,3,1,1,cluster4,'Alto Risco'
18265,67,2,801.51,3,2,3,cluster4,'Médio Risco'
17024,40,3,95.85,4,3,1,cluster5,'Baixo Risco'
14034,17,3,651.82,5,3,3,cluster5,'Baixo Risco'
16616,10,2,500.42,5,2,2,cluster4,'Baixo Risco'
16338,152,1,214.8,3,1,1,cluster4,'Alto Risco'
14002,129,2,529.73,3,2,2,cluster4,'Médio Risco'
16929,12,6,1089.45,5,4,3,cluster1,'Muito Baixo Risco'
17892,51,3,244.1,4,3,1,cluster5,'Baixo Risco'
15505,48,5,3610.96,4,4,5,cluster1,'Muito Baixo Risco'
18013,150,2,187.29,3,2,1,cluster4,'Médio Risco'
13681,13,4,827.83,5,3,3,cluster5,'Baixo Risco'
13486,74,3,1122.41,3,3,3,cluster5,'Médio Risco'
12461,89,2,826.88,3,2,3,cluster4,'Médio Risco'
18121,145,2,673.1,3,2,3,cluster4,'Médio Risco'
18024,148,2,389.78,3,2,2,cluster4,'Médio Risco'
15467,4,3,524.88,5,3,2,cluster5,'Baixo Risco'
13678,147,1,232.6,3,1,1,cluster4,'Alto Risco'
13058,20,3,271.4,4,3,1,cluster5,'Baixo Risco'
12556,46,2,603.71,4,2,2,cluster4,'Baixo Risco'
13224,55,2,2155.95,4,2,4,cluster4,'Baixo Risco'
16989,2,6,1133.25,5,4,3,cluster1,'Muito Baixo Risco'
18122,4,6,1826.21,5,4,4,cluster1,'Muito Baixo Risco'
12722,80,4,997.63,3,3,3,cluster5,'Médio Risco'
17405,68,2,883.01,3,2,3,cluster4,'Médio Risco'
13311,145,1,490.11,3,1,2,cluster4,'Médio Risco'
15895,145,1,179.17,3,1,1,cluster4,'Alto Risco'
13667,144,1,305.02,3,1,2,cluster4,'Médio Risco'
12405,144,1,1710.39,3,1,4,cluster4,'Médio Risco'
14862,21,2,841.2,4,2,3,cluster4,'Baixo Risco'
16488,28,3,498.8,4,3,2,cluster5,'Baixo Risco'
13933,104,2,608.79,3,2,2,cluster4,'Médio Risco'
15839,28,3,1048.49,4,3,3,cluster5,'Baixo Risco'
13994,35,5,2197.04,4,4,4,cluster1,'Muito Baixo Risco'
17554,12,4,1714.15,5,3,4,cluster5,'Muito Baixo Risco'
17948,143,1,358.56,3,1,2,cluster4,'Médio Risco'
15004,142,1,1246.32,3,1,4,cluster4,'Médio Risco'
13507,93,3,2022.79,3,3,4,cluster5,'Baixo Risco'
12833,140,1,417.38,3,1,2,cluster4,'Médio Risco'
16474,3,7,1871.5,5,4,4,cluster1,'Muito Baixo Risco'
16762,15,3,1501.38,5,3,4,cluster5,'Muito Baixo Risco'
13940,12,4,839.14,5,3,3,cluster5,'Baixo Risco'
14029,58,2,467.66,4,2,2,cluster4,'Baixo Risco'
14117,139,1,90,3,1,1,cluster4,'Alto Risco'
17779,16,3,658.57,5,3,3,cluster5,'Baixo Risco'
13991,7,6,855.97,5,4,3,cluster1,'Muito Baixo Risco'
13827,53,3,412.05,4,3,2,cluster5,'Baixo Risco'
12560,107,2,1436.31,3,2,4,cluster4,'Médio Risco'
16764,5,12,2596.38,5,5,4,cluster1,'Muito Baixo Risco'
18180,55,5,1533.02,4,4,4,cluster1,'Muito Baixo Risco'
12521,138,1,599.68,3,1,2,cluster4,'Médio Risco'
15802,138,1,451.42,3,1,2,cluster4,'Médio Risco'
17229,91,2,318.76,3,2,2,cluster4,'Médio Risco'
14456,17,8,2679.44,5,4,4,cluster1,'Muito Baixo Risco'
16464,15,3,1314.68,5,3,4,cluster5,'Muito Baixo Risco'
18143,112,2,1000.16,3,2,3,cluster4,'Médio Risco'
14259,137,1,120,3,1,1,cluster4,'Alto Risco'
14517,28,2,330.45,4,2,2,cluster4,'Baixo Risco'
16041,26,3,3166.4,4,3,5,cluster5,'Baixo Risco'
15829,94,2,636.14,3,2,3,cluster4,'Médio Risco'
15232,108,2,612.06,3,2,2,cluster4,'Médio Risco'
12438,9,2,2906.85,5,2,4,cluster4,'Baixo Risco'
12627,6,7,4478.53,5,4,5,cluster1,'Muito Baixo Risco'
13563,79,2,777.53,3,2,3,cluster4,'Médio Risco'
16305,134,1,361.22,3,1,2,cluster4,'Médio Risco'
17724,66,3,1033,3,3,3,cluster5,'Médio Risco'
13116,133,1,501.14,3,1,2,cluster4,'Médio Risco'
14019,42,3,1421.61,4,3,4,cluster5,'Baixo Risco'
14100,133,1,194.9,3,1,1,cluster4,'Alto Risco'
16557,19,2,281.85,5,2,1,cluster4,'Baixo Risco'
16364,7,2,707.04,5,2,3,cluster4,'Baixo Risco'
17693,132,1,200.47,3,1,1,cluster4,'Alto Risco'
15618,28,4,776.851,4,3,3,cluster5,'Baixo Risco'
13930,53,2,337.34,4,2,2,cluster4,'Baixo Risco'
13379,21,3,572.56,4,3,2,cluster5,'Baixo Risco'
14305,66,3,1858.96,3,3,4,cluster5,'Baixo Risco'
12397,31,2,2409.9,4,2,4,cluster4,'Baixo Risco'
14331,119,2,462.66,3,2,2,cluster4,'Médio Risco'
13925,88,4,678.25,3,3,3,cluster5,'Médio Risco'
18237,60,4,861.35,3,3,3,cluster5,'Médio Risco'
12453,129,1,707.09,3,1,3,cluster4,'Médio Risco'
15118,129,1,244.8,3,1,1,cluster4,'Alto Risco'
15746,129,1,196.88,3,1,1,cluster4,'Alto Risco'
12743,129,2,546.43,3,2,2,cluster4,'Médio Risco'
15942,129,1,337.44,3,1,2,cluster4,'Médio Risco'
15120,129,1,358.82,3,1,2,cluster4,'Médio Risco'
14143,129,1,115.8,3,1,1,cluster4,'Alto Risco'
18081,31,3,343.45,4,3,2,cluster5,'Baixo Risco'
14511,6,5,1314.81,5,4,4,cluster1,'Muito Baixo Risco'
12716,128,1,677.9,3,1,3,cluster4,'Médio Risco'
15776,128,1,241.62,3,1,1,cluster4,'Alto Risco'
12981,25,2,372.22,4,2,2,cluster4,'Baixo Risco'
13928,6,4,464.57,5,3,2,cluster5,'Baixo Risco'
15438,126,1,156.58,3,1,1,cluster4,'Alto Risco'
17173,5,7,3209.4,5,4,5,cluster1,'Muito Baixo Risco'
17053,126,1,498.48,3,1,2,cluster4,'Médio Risco'
12534,126,1,1089.18,3,1,3,cluster4,'Médio Risco'
14567,52,2,1530.36,4,2,4,cluster4,'Baixo Risco'
14937,52,3,1621.88,4,3,4,cluster5,'Baixo Risco'
12828,3,5,935.09,5,4,3,cluster1,'Muito Baixo Risco'
15342,125,1,406.09,3,1,2,cluster4,'Médio Risco'
13075,125,1,919.61,3,1,3,cluster4,'Médio Risco'
17788,69,2,1117.9,3,2,3,cluster4,'Médio Risco'
13850,124,1,1595.48,3,1,4,cluster4,'Médio Risco'
14076,124,1,122.47,3,1,1,cluster4,'Alto Risco'
13805,47,2,924.6,4,2,3,cluster4,'Baixo Risco'
17887,124,1,111.35,3,1,1,cluster4,'Alto Risco'
13186,35,3,1575.89,4,3,4,cluster5,'Baixo Risco'
12750,124,1,275.88,3,1,1,cluster4,'Alto Risco'
17656,69,5,1674.69,3,4,4,cluster2,'Baixo Risco'
16102,37,3,1842.14,4,3,4,cluster5,'Baixo Risco'
15089,5,6,2420.84,5,4,4,cluster1,'Muito Baixo Risco'
12689,21,2,1247.61,4,2,4,cluster4,'Baixo Risco'
14768,13,2,192.6,5,2,1,cluster4,'Baixo Risco'
18099,122,1,168.31,3,1,1,cluster4,'Alto Risco'
15205,80,2,653.24,3,2,3,cluster4,'Médio Risco'
13218,122,1,62.64,3,1,1,cluster4,'Alto Risco'
17267,122,2,317.62,3,2,2,cluster4,'Médio Risco'
16302,122,1,233.22,3,1,1,cluster4,'Alto Risco'
14720,1,3,663.81,5,3,3,cluster5,'Baixo Risco'
18282,3,2,178.05,5,2,1,cluster4,'Baixo Risco'
12610,18,5,2099.54,5,4,4,cluster1,'Muito Baixo Risco'
13200,14,4,870.09,5,3,3,cluster5,'Baixo Risco'
16066,12,5,1521.87,5,4,4,cluster1,'Muito Baixo Risco'
12885,58,3,1175.22,4,3,3,cluster5,'Baixo Risco'
17331,119,1,175.2,3,1,1,cluster4,'Alto Risco'
13016,68,3,789.89,3,3,3,cluster5,'Médio Risco'
13355,117,1,674.7,3,1,3,cluster4,'Médio Risco'
12384,24,2,585.27,4,2,2,cluster4,'Baixo Risco'
12571,35,2,519.61,4,2,2,cluster4,'Baixo Risco'
14116,15,5,1382.74,5,4,4,cluster1,'Muito Baixo Risco'
17653,32,4,1207.56,4,3,3,cluster5,'Baixo Risco'
13645,115,1,252.1,3,1,1,cluster4,'Alto Risco'
12381,28,4,1698.3,4,3,4,cluster5,'Baixo Risco'
14406,114,1,156.75,3,1,1,cluster4,'Alto Risco'
14658,112,1,123.14,3,1,1,cluster4,'Alto Risco'
13621,112,1,213.85,3,1,1,cluster4,'Alto Risco'
16272,112,1,411.7,3,1,2,cluster4,'Médio Risco'
16902,111,1,1706.88,3,1,4,cluster4,'Médio Risco'
15706,59,4,1060.56,4,3,3,cluster5,'Baixo Risco'
15315,60,2,570.5,3,2,2,cluster4,'Médio Risco'
15653,88,2,877.44,3,2,3,cluster4,'Médio Risco'
13159,4,4,1437.85,5,3,4,cluster5,'Muito Baixo Risco'
13189,14,2,260.68,5,2,1,cluster4,'Baixo Risco'
17637,27,2,547.06,4,2,2,cluster4,'Baixo Risco'
12641,110,1,185.9,3,1,1,cluster4,'Alto Risco'
13470,94,2,165,3,2,1,cluster4,'Médio Risco'
15541,109,1,85.13,3,1,1,cluster4,'Alto Risco'
16734,47,3,650.51,4,3,3,cluster5,'Baixo Risco'
16706,32,3,531.35,4,3,2,cluster5,'Baixo Risco'
12688,109,1,4873.81,3,1,5,cluster4,'Médio Risco'
12729,109,1,453.01,3,1,2,cluster4,'Médio Risco'
12962,2,2,266.39,5,2,1,cluster4,'Baixo Risco'
13273,108,1,138.98,3,1,1,cluster4,'Alto Risco'
17736,4,3,377.44,5,3,2,cluster5,'Baixo Risco'
15472,108,1,371.56,3,1,2,cluster4,'Médio Risco'
12680,69,3,613.36,3,3,3,cluster5,'Médio Risco'
16582,108,1,313.62,3,1,2,cluster4,'Médio Risco'
17747,108,1,71.4,3,1,1,cluster4,'Alto Risco'
12513,108,1,612.29,3,1,2,cluster4,'Médio Risco'
16828,88,2,128.5,3,2,1,cluster4,'Médio Risco'
14772,107,1,139.26,3,1,1,cluster4,'Alto Risco'
12364,3,4,1313.1,5,3,4,cluster5,'Muito Baixo Risco'
12968,107,1,135.95,3,1,1,cluster4,'Alto Risco'
15701,63,3,1223.2,3,3,3,cluster5,'Médio Risco'
12518,24,4,1717.75,4,3,4,cluster5,'Baixo Risco'
14529,55,3,620.04,4,3,3,cluster5,'Baixo Risco'
16536,105,1,548.97,3,1,2,cluster4,'Médio Risco'
15313,105,1,52,3,1,1,cluster4,'Alto Risco'
15801,41,3,1063.95,4,3,3,cluster5,'Baixo Risco'
14387,28,3,1770.56,4,3,4,cluster5,'Baixo Risco'
17073,13,4,1446.09,5,3,4,cluster5,'Muito Baixo Risco'
18147,41,2,179.34,4,2,1,cluster4,'Médio Risco'
14523,104,1,241.09,3,1,1,cluster4,'Alto Risco'
14418,20,2,1039.9,4,2,3,cluster4,'Baixo Risco'
12642,20,3,1013.26,4,3,3,cluster5,'Baixo Risco'
16968,103,1,253.31,3,1,1,cluster4,'Alto Risco'
13411,102,1,213.55,3,1,1,cluster4,'Alto Risco'
13236,20,2,744.85,4,2,3,cluster4,'Baixo Risco'
14196,102,1,335.52,3,1,2,cluster4,'Médio Risco'
15263,102,1,156.51,3,1,1,cluster4,'Alto Risco'
16093,102,1,17,3,1,1,cluster4,'Alto Risco'
17844,102,1,51.56,3,1,1,cluster4,'Alto Risco'
14050,27,2,746.36,4,2,3,cluster4,'Baixo Risco'
16429,101,1,284.55,3,1,1,cluster4,'Alto Risco'
12715,101,1,353.86,3,1,2,cluster4,'Médio Risco'
15663,101,1,138.14,3,1,1,cluster4,'Alto Risco'
18200,101,1,163.8,3,1,1,cluster4,'Alto Risco'
18167,18,3,1384.86,5,3,4,cluster5,'Muito Baixo Risco'
13644,11,4,2624.26,5,3,4,cluster5,'Muito Baixo Risco'
17451,11,6,1427.22,5,4,4,cluster1,'Muito Baixo Risco'
13812,37,3,539,4,3,2,cluster5,'Baixo Risco'
14141,55,3,688.78,4,3,3,cluster5,'Baixo Risco'
17183,3,6,3347.31,5,4,5,cluster1,'Muito Baixo Risco'
14096,6,16,56228.81,5,5,5,cluster1,'Muito Baixo Risco'
12814,97,1,125.92,3,1,1,cluster4,'Alto Risco'
15866,96,1,230.53,3,1,1,cluster4,'Alto Risco'
14660,82,2,285.74,3,2,2,cluster4,'Médio Risco'
13726,34,2,1079.66,4,2,3,cluster4,'Baixo Risco'
15690,96,1,111,3,1,1,cluster4,'Alto Risco'
17777,20,3,665.86,4,3,3,cluster5,'Baixo Risco'
12436,95,1,509.01,3,1,2,cluster4,'Médio Risco'
13147,5,4,712.8,5,3,3,cluster5,'Baixo Risco'
13099,94,1,207.36,3,1,1,cluster4,'Alto Risco'
18027,94,1,115.31,3,1,1,cluster4,'Alto Risco'
12794,48,2,860.41,4,2,3,cluster4,'Baixo Risco'
12832,27,2,383.03,4,2,2,cluster4,'Baixo Risco'
16674,50,2,319.61,4,2,2,cluster4,'Baixo Risco'
12375,6,2,457.5,5,2,2,cluster4,'Baixo Risco'
16173,11,6,1418.32,5,4,4,cluster1,'Muito Baixo Risco'
16761,92,1,316.62,3,1,2,cluster4,'Médio Risco'
14067,59,2,374.7,4,2,2,cluster4,'Baixo Risco'
13808,1,5,1747.66,5,4,4,cluster1,'Muito Baixo Risco'
14335,11,2,468.26,5,2,2,cluster4,'Baixo Risco'
14965,91,2,599,3,2,2,cluster4,'Médio Risco'
15136,17,2,1029.8,5,2,3,cluster4,'Baixo Risco'
16629,69,2,417.73,3,2,2,cluster4,'Médio Risco'
18261,38,2,324.24,4,2,2,cluster4,'Baixo Risco'
15307,91,1,205.3,3,1,1,cluster4,'Alto Risco'
16820,91,1,497.61,3,1,2,cluster4,'Médio Risco'
13949,20,5,1909.09,4,4,4,cluster1,'Muito Baixo Risco'
14360,27,4,2128.23,4,3,4,cluster5,'Baixo Risco'
12526,49,2,1039.58,4,2,3,cluster4,'Baixo Risco'
13130,89,1,64,3,1,1,cluster4,'Alto Risco'
13210,89,1,353.48,3,1,2,cluster4,'Médio Risco'
17481,11,3,1083.19,5,3,3,cluster5,'Baixo Risco'
12685,23,6,2863.08,4,4,4,cluster1,'Muito Baixo Risco'
17573,25,3,380.6,4,3,2,cluster5,'Baixo Risco'
18222,88,1,443,3,1,2,cluster4,'Médio Risco'
13244,88,1,121.74,3,1,1,cluster4,'Alto Risco'
12879,40,3,573.22,4,3,2,cluster5,'Baixo Risco'
16603,70,2,482.47,3,2,2,cluster4,'Médio Risco'
16910,4,7,1323.26,5,4,4,cluster1,'Muito Baixo Risco'
15035,85,1,252.73,3,1,1,cluster4,'Alto Risco'
13272,26,2,276.56,4,2,1,cluster4,'Médio Risco'
17317,41,3,2600.34,4,3,4,cluster5,'Baixo Risco'
13372,85,1,378.64,3,1,2,cluster4,'Médio Risco'
14250,2,3,1904.05,5,3,4,cluster5,'Muito Baixo Risco'
16796,84,1,305.62,3,1,2,cluster4,'Médio Risco'
14432,5,6,2255.51,5,4,4,cluster1,'Muito Baixo Risco'
12883,20,4,703.47,4,3,3,cluster5,'Baixo Risco'
12965,84,1,771.91,3,1,3,cluster4,'Médio Risco'
15533,14,3,807.57,5,3,3,cluster5,'Baixo Risco'
18158,4,2,453.4,5,2,2,cluster4,'Baixo Risco'
12884,84,1,309.05,3,1,2,cluster4,'Médio Risco'
16360,15,5,2748.19,5,4,4,cluster1,'Muito Baixo Risco'
13704,17,8,2143.38,5,4,4,cluster1,'Muito Baixo Risco'
14359,14,3,912.18,5,3,3,cluster5,'Baixo Risco'
12940,50,2,913.54,4,2,3,cluster4,'Baixo Risco'
15522,28,2,398.84,4,2,2,cluster4,'Baixo Risco'
17037,83,1,1267.32,3,1,4,cluster4,'Médio Risco'
12822,66,2,948.88,3,2,3,cluster4,'Médio Risco'
15343,82,1,364.5,3,1,2,cluster4,'Médio Risco'
16959,82,1,117.35,3,1,1,cluster4,'Alto Risco'
12895,37,2,372.8,4,2,2,cluster4,'Baixo Risco'
13860,9,4,926.45,5,3,3,cluster5,'Baixo Risco'
12756,82,1,112.08,3,1,1,cluster4,'Alto Risco'
15933,17,3,1107.46,5,3,3,cluster5,'Baixo Risco'
17347,82,1,228.96,3,1,1,cluster4,'Alto Risco'
15103,26,2,703.36,4,2,3,cluster4,'Baixo Risco'
15707,30,4,945.58,4,3,3,cluster5,'Baixo Risco'
13430,14,2,679.45,5,2,3,cluster4,'Baixo Risco'
12566,81,1,351.65,3,1,2,cluster4,'Médio Risco'
13321,67,2,567.36,3,2,2,cluster4,'Médio Risco'
17333,81,1,494.25,3,1,2,cluster4,'Médio Risco'
13518,81,1,659.44,3,1,3,cluster4,'Médio Risco'
16160,60,2,1025.44,3,2,3,cluster4,'Médio Risco'
17434,4,6,2052.48,5,4,4,cluster1,'Muito Baixo Risco'
15511,7,5,909.23,5,4,3,cluster1,'Muito Baixo Risco'
17846,80,1,2033.1,3,1,4,cluster4,'Médio Risco'
16189,11,2,215.48,5,2,1,cluster4,'Baixo Risco'
15417,80,1,508.8,3,1,2,cluster4,'Médio Risco'
12995,80,1,211.32,3,1,1,cluster4,'Alto Risco'
14557,80,1,788.38,3,1,3,cluster4,'Médio Risco'
17144,80,1,595.89,3,1,2,cluster4,'Médio Risco'
16924,17,3,846.75,5,3,3,cluster5,'Baixo Risco'
15099,80,1,410.48,3,1,2,cluster4,'Médio Risco'
13323,3,4,513.05,5,3,2,cluster5,'Baixo Risco'
14124,79,1,419.58,3,1,2,cluster4,'Médio Risco'
15975,79,1,371.01,3,1,2,cluster4,'Médio Risco'
16878,79,1,13.3,3,1,1,cluster4,'Alto Risco'
15947,78,1,1708.24,3,1,4,cluster4,'Médio Risco'
13247,13,4,501.12,5,3,2,cluster5,'Baixo Risco'
16689,71,2,422.6,3,2,2,cluster4,'Médio Risco'
16438,1,5,798.35,5,4,3,cluster1,'Muito Baixo Risco'
16460,23,3,814.72,4,3,3,cluster5,'Baixo Risco'
13325,77,1,675.3,3,1,3,cluster4,'Médio Risco'
12640,19,3,1174.58,5,3,3,cluster5,'Baixo Risco'
13774,77,1,345,3,1,2,cluster4,'Médio Risco'
12752,76,1,4366.78,3,1,5,cluster4,'Médio Risco'
15500,3,4,1131.56,5,3,3,cluster5,'Baixo Risco'
13228,76,1,358,3,1,2,cluster4,'Médio Risco'
14356,75,2,701.23,3,2,3,cluster4,'Médio Risco'
17628,76,1,75.75,3,1,1,cluster4,'Alto Risco'
16215,76,1,242.35,3,1,1,cluster4,'Alto Risco'
14164,66,2,1631.77,3,2,4,cluster4,'Médio Risco'
17564,19,3,454.01,5,3,2,cluster5,'Baixo Risco'
13356,75,1,768.24,3,1,3,cluster4,'Médio Risco'
12390,75,1,549.84,3,1,2,cluster4,'Médio Risco'
18228,52,2,779.9,4,2,3,cluster4,'Baixo Risco'
